69.70354235493753 57.378742802506665
69.65812893432236 52.39603232819605
70.71584067628021 47.513180603647356
72.29128669318406 42.75891586868201
73.64805236738492 37.96261802801972
75.72865342652035 33.419148677193164
77.5549631685163 28.770860151915223
79.19316321035049 24.093439410094273
80.543277858799 19.40322882649231
82.73758112215745 15.707932442096531
84.99417743104418 20.146226996669313
87.11135500811633 24.672825291195426
89.23475223041703 29.21007336279893
88.26905127178956 26.85346301526785
90.46032778927612 30.841875701349082
92.57448768406768 35.39670674807625
94.41093096830893 40.057469447337034
96.43997664842445 44.613666365298045
99.09332954315519 48.85530038537121
101.36139113586424 53.27175956478882
102.38183642931935 55.82943651328993
107.24967132293341 54.715261182754105
112.21796022477402 55.0872742573552
117.18661487974134 55.609445974973085
122.17904089065311 55.49935808559704
126.96001855163573 56.83317167739868
131.83095366634845 57.90740522811937
135.02244971923827 59.80108031958007
131.16586738586426 62.73405929395246
127.08194532278596 65.57665141844085
124.77711580985546 66.91581101906537
121.04242946990966 70.20626124578857
116.92483823221325 72.92993846454726
112.83004877964018 75.56454000973892
108.61326006572602 77.46271256608313
107.98677102757689 81.48799331910885
109.49612210217742 86.24786700250165
111.64274281061245 90.7533622723561
114.25529997428585 95.01697287171015
117.03193925275205 99.17641216996998
119.58715471954345 103.45187575962068
122.02693847259519 107.44020767066955
122.96157143981934 112.23110569305419
124.10378111194609 116.93725559322357
120.16390581378934 114.30480092426299
115.87590895169934 111.76443351039491
111.81711663378883 108.82222395929864
108.48918237862584 105.8422662842178
104.56036328259478 103.03000210163336
100.30723768259428 100.21947750520228
95.9312992764282 97.82022355373381
91.63679214202284 95.24978326077996
87.92386731058069 91.93496657923077
83.93409406994625 89.08776695700072
84.13470674633784 87.91660955541992
81.41854036909753 92.11013042900832
78.68519731298728 96.2782683020696
76.0376154030744 100.53285010502162
73.47244155665764 104.82494762844094
70.98731522157361 109.1600180023396
67.88974336797433 113.06210309927239
63.66856507447429 115.71265936508178
59.85577817798991 116.79123645204066
55.308195359455055 118.88079579752446
53.776016001819556 114.75743395095824
53.74766126549144 109.76180387557983
52.71239254978175 105.07504140777588
51.985388062381695 100.21128013784649
53.75924459084601 95.58510212873745
56.54954390516401 91.4457895851076
59.36633756469722 87.32285085180663
58.839372736522385 83.40992352425584
54.23697469415772 81.50471657287582
49.67252273373939 79.46532021540075
44.88158674770169 78.05578832112218
40.181242783762954 76.39298072901833
35.48400287869879 74.64475411571216
30.54567336549039 74.070602146574
25.54242209384151 74.22142929162597
20.535538040227138 74.26395735788392
15.55177011084695 74.04716935771894
19.159805603755906 71.03034254319
23.641346062032653 68.94462660934353
28.21759638333429 67.12664989860737
33.13729159162213 66.17370491081797
38.01640656954172 65.16059292876331
42.89568270297522 63.99985197324848
47.66913507387926 62.559611191064654
51.641927671927405 60.45775622021389
56.14243279397864 58.77979231927299
61.09841599149746 58.565257731603616
65.90743223629934 57.64396197652232
